"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red blob intensity measurements / TotalIntensity,red blob intensity measurements / MinIntensity,red blob intensity measurements / MedianIntensity,red blob intensity measurements / MeanIntensity,red blob intensity measurements / MaxIntensity,red blob intensity measurements / 75thPercentileIntensity,red blob intensity measurements / 25thPercentileIntensity,green blob intensity measurements / TotalIntensity,green blob intensity measurements / MinIntensity,green blob intensity measurements / MedianIntensity,green blob intensity measurements / MeanIntensity,green blob intensity measurements / MaxIntensity,green blob intensity measurements / 75thPercentileIntensity,green blob intensity measurements / 25thPercentileIntensity,green red two color intensity / Channel 2 / MedianIntensity,green red two color intensity / Channel 2 / MeanColonyIntensity,green red two color intensity / Channel 2 / 75thPercentileIntensity,green red two color intensity / Channel 2 / 40thPercentileIntensity,green red two color intensity / Channel 2 / 25thPercentileIntensity,green red two color intensity / Channel 1 / MedianIntensity,green red two color intensity / Channel 1 / MeanColonyIntensity,green red two color intensity / Channel 1 / 75thPercentileIntensity,green red two color intensity / Channel 1 / 40thPercentileIntensity,green red two color intensity / Channel 1 / 25thPercentileIntensity,red annulus intensity measurements / TotalIntensity,red annulus intensity measurements / MinIntensity,red annulus intensity measurements / MedianIntensity,red annulus intensity measurements / MeanIntensity,red annulus intensity measurements / MaxIntensity,red annulus intensity measurements / 75thPercentileIntensity,red annulus intensity measurements / 25thPercentileIntensity,green annulus intensity measurements / TotalIntensity,green annulus intensity measurements / MinIntensity,green annulus intensity measurements / MedianIntensity,green annulus intensity measurements / MeanIntensity,green annulus intensity measurements / MaxIntensity,green annulus intensity measurements / 75thPercentileIntensity,green annulus intensity measurements / 25thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId
"6675e7fdefb2f5d02e2c1503",0,1,1,9,"green blob, line, colony","polygon","",187988,30,37,38.97739995853203,106,41,34,2325945,440,466,482.2610408459465,654,503,453,37,43.296052631578945,41,35,34,466,507.6497678018576,503,457,453,112673,30,34,34.57287511506597,77,35,33,1483802,436,453,455.29364835839215,632,459,446,-,-,-
"6675e7fdefb2f5d02e2c1504",0,1,1,9,"green blob, line, colony","polygon","",314286,38,43,48.79459711224965,199,48,42,3582629,512,547,556.2224809812141,732,566,538,43,54.22559827910729,48,42,42,547,570.7483194407099,566,543,538,180594,37,42,44.26323529411765,109,44,41,2233231,510,547,547.3605392156862,689,559,534,-,-,-
"6675e7fdefb2f5d02e2c1505",0,1,1,8,"green blob, line, colony","polygon","",111224,31,40,42.38719512195122,110,45,36,1427651,482,538.5,544.0743140243902,692,576.25,508,40,47.305975049244914,45,39,36,538.5,571.5022980958635,576.25,527,508,96758,30,33,35.01918204849801,111,34,33,1365061,476,491,494.0503076366269,626,496,485,-,-,-
"6675e7fdefb2f5d02e2c1506",0,1,1,8,"green blob, line, colony","polygon","",260199,37,43,51.03942722636328,187,51,42,3098725,570,599,607.8315025500196,748,615,589,43,57.49262536873157,51,42,42,599,621.2228777450016,615,594,589,146958,37,42,43.46583850931677,78,44,41,2027712,564,599,599.73735581189,702,612,586,-,-,-
"6675e7fdefb2f5d02e2c1507",0,1,1,7,"green blob, line, colony","polygon","",207596,31,35,38.486466444197255,125,39,34,2394539,409,430,443.9263997033741,645,456,423,35,42.78345070422535,39,34,34,430,463.21478873239437,456,426,423,123254,30,34,36.47647232909145,114,36,33,1447672,407,423,428.4320804971885,572,431,417,-,-,-
"6675e7fdefb2f5d02e2c1508",0,1,1,7,"green blob, line, colony","polygon","",209240,38,43,49.973728206352995,205,49,42,2181947,497,516,521.124193933604,680,523,511,43,55.51626984126984,49,42,42,516,528.2507936507936,523,514,511,152608,37,43,47.83949843260188,149,46,41,1673428,495,519,524.585579937304,665,529,508,-,-,-
"6675e7fdefb2f5d02e2c1509",0,1,1,6,"green blob, line, colony","polygon","",74193,31,35,36.35129838314552,49,39,34,962917,439,463,471.7868691817736,545,488,453,35,38.73271889400922,39,35,34,463,489.4552995391705,488,458,453,91129,30,34,37.15002038320424,107,36,33,1124685,436,451,458.49368120668566,682,459,446,-,-,-
"6675e7fdefb2f5d02e2c150a",0,1,1,6,"green blob, line, colony","polygon","",161552,37,44,56.270289097875306,214,59,42,1615692,533,554,562.7628004179728,711,568,547,44,66.61400359066427,59,43,42,554,574.2567324955116,568,551,547,125232,38,43,47.50834597875569,150,46,42,1479725,530,555,561.3524279210926,711,565,545,-,-,-
"6675e7fdefb2f5d02e2c150b",0,1,1,5,"green blob, line, colony","polygon","",205634,31,40,56.06161395856052,221,63,34,1977597,487,508,539.1485823336968,841,551,499,40,75.65936358894105,63,36,34,508,575.8763693270736,551,503,499,101432,30,34,35.879731163777855,79,35,33,1420628,484,499,502.52140077821014,606,506,492,-,-,-
"6675e7fdefb2f5d02e2c150c",0,1,1,5,"green blob, line, colony","polygon","",154162,38,46,59.020673813169985,172,64,42,1608094,578,607,615.656202143951,719,627,596,46,70.68981181051265,64,44,42,607,629.3841661258923,627,602,596,104254,37,43,44.4959453691848,79,45,41,1423004,575,606,607.3427230046948,705,616,596,-,-,-
"6675e7fdefb2f5d02e2c150d",0,1,1,4,"green blob, line, colony","polygon","",122235,32,36,41.66155419222904,141,41,35,1354306,433,447,461.59032038173143,740,457,443,36,47.73738019169329,41,35,35,447,477.6939297124601,457,445,443,105068,32,36,40.426317814544056,89,42,35,1185194,428,448,456.01923816852633,629,455,442,-,-,-
"6675e7fdefb2f5d02e2c150e",0,1,1,4,"green blob, line, colony","polygon","",119876,39,46,60.48234106962664,270,62,43,1074545,512,532,542.1518668012109,724,545,526,46,73.29684763572679,62,44,43,532,554.30823117338,545,529,526,105326,38,44,50.9559748427673,217,48,42,1112266,505,533,538.106434446057,656,541,524,-,-,-
"6675e7fdefb2f5d02e2c150f",0,1,1,3,"green blob, line, colony","polygon","",126923,34,73,90.08019872249822,294,108,53,819798,469,555,581.8296664300923,891,621,510,73,121.09756097560975,108,63.200000000000045,53,555,640.829268292683,621,536,510,75051,31,35,36.43252427184466,62,37,34,981301,459,475,476.3597087378641,516,480,471,-,-,-
"6675e7fdefb2f5d02e2c1510",0,1,1,3,"green blob, line, colony","polygon","",132714,38,52,65.7,213,73,44,1189080,555,580,588.6534653465346,678,598,572,52,81.41803989592368,73,48,44,580,602.0745880312229,598,577,572,107107,39,44,46.02793296089386,82,46,42,1345232,554,577,578.0971207563387,668,585,570,-,-,-
"6675e7fdefb2f5d02e2c1511",0,1,1,2,"green blob, line, colony","polygon","",75436,39,52,57.14848484848485,122,66,44,851184,612,638,644.8363636363637,750,653,629,52,66.46245059288538,66,48,44,638,657.3636363636364,653,634,629,78223,39,43,43.8469730941704,71,44,42,1120185,608,628,627.9063901345291,650,636,619,-,-,-
"6675e7fdefb2f5d02e2c1512",0,1,1,2,"green blob, line, colony","polygon","",34973,33,44,44.157828282828284,60,49,39,425371,517,537,537.084595959596,563,544,530,44,48.728699551569505,49,41.400000000000034,39,537,542.9260089686098,544,534,530,60054,31,35,36.7078239608802,65,36,34,866228,514,527,529.4792176039119,585,531,523,-,-,-
"6675e7fdefb2f5d02e2c1513",0,1,1,26,"green blob, line, colony","polygon","",4499608,26,38,42.959375984571466,475,46,34,40507203,301,366,386.7368365778444,1717,407,343,38,50.5439717417277,46,36,34,366,424.6713936938341,407,357,343,595305,26,34,35.638469827586206,173,36,31,5764763,300,343,345.11272749042143,610,365,319,-,-,-
"6675e7fdefb2f5d02e2c1514",0,1,1,26,"green blob, line, colony","polygon","",2987970,31,43,46.80990725654844,175,52,39,26198230,329,402,410.4247086101015,804,429,381,43,53.111915643411706,52,41,39,402,435.65737018886625,429,394,381,532447,30,40,42.24428752776896,188,44,36,4983379,327,396,395.3807521421771,795,417,356,-,-,-
"6675e7fdefb2f5d02e2c1515",0,1,1,27,"green blob, line, colony","polygon","",853849,24,35,41.70813794450957,311,42,31,6778102,254,298,331.0913442751075,1791,329,279,35,50.37451571244081,42,33,31,298,372.15006457167453,329,290,279,213915,23,28,30.12887323943662,78,31,27,1948066,250,270,274.3754929577465,419,282,262,-,-,-
"6675e7fdefb2f5d02e2c1516",0,1,1,26,"green blob, line, colony","polygon","",612552,23,32,34.794206191422894,119,37,28,5632772,267,305,319.95296790684466,973,328,288,32,40.39916753381894,37,30,28,305,346.60145681581685,328,297,288,205642,23,28,30.11304729828672,84,31,26,2021494,267,288,296.0161077756626,482,305,278,-,-,-
"6675e7fdefb2f5d02e2c1517",0,1,1,25,"green blob, line, colony","polygon","",497557,21,30,31.021697113286365,69,35,26,6322462,329,386,394.1930294906166,632,408,370,30,35.1372722252899,35,28,26,386,414.4046383213694,408,378,370,164802,21,25,26.196471149260848,57,27,24,2307149,323,361,366.7380384676522,547,379,347,-,-,-
"6675e7fdefb2f5d02e2c1518",0,1,1,24,"green blob, line, colony","polygon","",429371,23,30,32.395578693224685,89,35,27,3894403,257,283,293.8285046023842,624,304,268,30,36.72996661101836,35,29,27,283,314.44379521424594,304,276,268,166396,23,28,30.85979228486647,81,31,27,1539104,254,272,285.44213649851633,516,289,264,-,-,-
"6675e7fdefb2f5d02e2c1519",0,1,1,23,"green blob, line, colony","polygon","",342288,23,28,31.10577971646674,77,34,26,3367435,271,291,306.01917484551075,619,318,282,28,35.26106194690266,34,27,26,291,327.2431926480599,318,285,282,144571,23,28,30.397603027754414,85,31,26,1434736,271,288,301.6686291000841,487,307,280,-,-,-
"6675e7fdefb2f5d02e2c151a",0,1,1,22,"green blob, line, colony","polygon","",377001,23,27,29.564068381430364,74,31,26,4437659,311,336,347.99709849435385,572,357,328,27,32.871348395452586,31,26,26,336,365.2739962584545,357,333,328,147645,22,26,28.016129032258064,63,29,25,1799033,308,333,341.37248576850095,532,346,322,-,-,-
"6675e7fdefb2f5d02e2c151b",0,1,1,21,"green blob, line, colony","polygon","",286507,24,29,30.417984924089605,62,31,28,2971164,288,305,315.443677672789,518,320,298,29,33.066516115787316,31,28,28,305,331.39827550810924,320,301,298,130184,24,28,29.373646209386283,61,29,27,1365559,288,299,308.11349277978337,561,305,296,-,-,-
"6675e7fdefb2f5d02e2c151c",0,1,1,20,"green blob, line, colony","polygon","",201422,25,30,31.64524744697565,66,33,28,2122338,303,321,333.43880597014925,614,340,313,30,34.459902270767465,33,29,28,321,350.15377982178785,340,317,313,116631,24,29,30.48379508625196,64,30,28,1249832,302,314,326.66806063774175,629,324,310,-,-,-
"6675e7fdefb2f5d02e2c151d",0,1,1,19,"green blob, line, colony","polygon","",191142,25,30,32.07080536912752,79,33,28,2089850,318,333,350.6459731543624,722,359,326,30,35.795357960117684,33,29,28,333,374.1631252043151,359,328,326,121137,25,29,30.382994732881865,87,31,28,1340253,314,328,336.1557562076749,567,339,323,-,-,-
"6675e7fdefb2f5d02e2c151e",0,1,1,18,"green blob, line, colony","polygon","",222612,24,29,32.68898678414097,143,33,28,2505920,334,348,367.9765051395007,836,373,343,29,37.121459694989106,33,28,28,348,389.6334422657952,373,345,343,120477,24,28,28.726037195994277,57,29,27,1464933,330,345,349.2925608011445,559,349.75,340,-,-,-
"6675e7fdefb2f5d02e2c151f",0,1,1,17,"green blob, line, colony","polygon","",114046,25,29,31.391687310762457,72,33,27,1418599,353,372,390.47591522157995,653,402,361,29,35.17196456487754,33,28,27,372,416.2803543512246,402,365,361,76168,24,27,27.93105977264393,59,28,27,993865,352,362,364.45361202786944,515,365,359,-,-,-
"6675e7fdefb2f5d02e2c1520",0,1,1,16,"green blob, line, colony","polygon","",107405,23,28,30.7310443490701,57,33,27,1457931,380,402,417.1476394849785,585,428,390,28,34.047790339157245,33,28,27,402,438.97173689619734,428,394,390,74763,24,27,26.951333813987024,50,27,26,1088413,378,391,392.3622927180966,506,395,387,-,-,-
"6675e7fdefb2f5d02e2c1521",0,1,1,15,"green blob, line, colony","polygon","",104418,24,29,32.14839901477833,71,33,27,1132368,314,331,348.6354679802956,529,357,321,29,36.146424517593644,33,28,27,331,371.5743473325766,357,325,321,76398,24,28,28.128865979381445,53,29,27,878348,312,321,323.3976435935199,405,324,319,-,-,-
"6675e7fdefb2f5d02e2c1522",0,1,1,14,"green blob, line, colony","polygon","",83690,24,29,31.89405487804878,89,33,27,955333,330,351,364.0750762195122,620,370,337,29,35.50034270047978,33,28,27,351,384.78821110349554,370,343,337,69950,23,27,28.857260726072607,73,28.25,27,832904,327,337,343.6072607260726,521,341,334,-,-,-
"6675e7fdefb2f5d02e2c1523",0,1,1,13,"green blob, line, colony","polygon","",102299,24,29,31.6421280544386,73,33,27,1251215,353,371,387.01360965047945,594,396,361,29,35.66608796296296,33,28,27,371,409.041087962963,396,365,361,73286,23,27,27.655094339622643,58,28,26,964876,351,362,364.10415094339623,475,366,359,-,-,-
"6675e7fdefb2f5d02e2c1524",0,1,1,12,"green blob, line, colony","polygon","",79317,24,28,31.75220176140913,70,33,27,1103739,407,421,441.8490792634107,665,451,415,28,35.87683284457478,33,28,27,421,464.4376832844575,451,418,415,72516,23,27,28.662450592885374,65,29,26,1067119,402,418,421.78616600790514,590,423,412,-,-,-
"6675e7fdefb2f5d02e2c1525",0,1,1,11,"green blob, line, colony","polygon","",56849,25,31,35.24426534407935,74,40,28,590204,322,347,365.9045257284563,557,384,331,31,40.94960806270996,40,30,28,347,393.64053751399774,384,338,331,64339,25,28,28.10790738313674,44,29,27,758183,320,329,331.22892092616866,386,332,327,-,-,-
"6675e7fdefb2f5d02e2c1526",0,1,1,10,"green blob, line, colony","polygon","",63611,25,31,34.89358200767965,82,38,28,691679,340,360,379.41799232035106,633,392,350,31,40.63673057517659,38,30,28,360,404.0968718466196,392,354,350,65637,24,28,28.014084507042252,54,29,27,821953,337,348,350.81220657277,412,352,345,-,-,-
"6675e7fdefb2f5d02e2c1527",0,1,1,9,"green blob, line, colony","polygon","",37292,26,40,42.61942857142857,77,50,33,384501,370,424,439.4297142857143,677,476,392,40,49.8849902534113,50,36,33,424,472.8206627680312,476,408,392,59133,25,28,28.775182481751823,59,29,27,779414,366,377,379.27688564476887,449,380,373,-,-,-
"6675e7fdefb2f5d02e2c1528",0,1,1,8,"green blob, line, colony","polygon","",50867,24,33,37.98879761015684,83,44,29,607515,406,430,453.70799103808815,734,479,416,33,45.914685314685315,44,31,29,430,485.73006993006993,479,424,416,68486,24,28,28.512073272273106,59,29,27,996386,402,413,414.81515403830144,473,417,410,-,-,-
"6675e7fdefb2f5d02e2c1529",0,1,1,7,"green blob, line, colony","polygon","",51834,26,47,51.93787575150301,124,65,36,406168,354,394,406.9819639278557,588,431,372.25,47,64.975,65,42,36,394,434.48035714285714,431,386,372.25,63485,25,29,29.959886739027844,55,31,28,766216,350,360,361.59320434167057,419,363,357,-,-,-
"6675e7fdefb2f5d02e2c152a",0,1,1,6,"green blob, line, colony","polygon","",86078,26,36,46.22878625134264,144,57,29,789299,383,403,423.8984962406015,644,443,391,36,61.32857142857143,57,31,29,403,453.3397959183674,443,395,391,72638,26,29,31.255593803786574,105,30,28,918804,381,392,395.35456110154905,582,396,388,-,-,-
"6675e7fdefb2f5d02e2c152b",0,1,1,5,"green blob, line, colony","polygon","",30830,36,75,74.64891041162228,120,91,58,216129,431,524,523.3147699757869,630,557,489,75,89.56387665198238,91,68,58,524,554.4185022026431,557,510,489,45073,25,29,30.35218855218855,65,30,28,632682,411,424,426.04848484848486,497,427,421,-,-,-
"6675e7fdefb2f5d02e2c152c",0,1,1,4,"green blob, line, colony","polygon","",29891,33,66,72.20048309178743,129,93,51,190903,377,447,461.1183574879227,600,502.5,415,66,90.48458149779735,93,59,51,447,499.9383259911894,502.5,432,415,50173,25,30,32.18280949326491,84,33,29,584489,361,370,374.9127645926876,478,376,367,-,-,-
"6675e7fdefb2f5d02e2c152d",0,1,1,3,"green blob, line, colony","polygon","",27634,26,53,56.05273833671399,106,75,34,220897,406,442,448.06693711967546,528,470,416,53,71.95357142857142,75,45.80000000000001,34,442,470.86071428571427,470,432.8,416,41958,26,30,33.3,85,35,29,524635,400,414,416.37698412698415,474,419,410,-,-,-
"6675e7fdefb2f5d02e2c152e",0,1,1,2,"green blob, line, colony","polygon","",16928,35,67,69.66255144032922,134,79,53,144341,536,572,593.9958847736625,797,600.5,559,67,81.13194444444444,79,62,53,572,620.3541666666666,600.5,567,559,33729,25,29,32.68313953488372,140,33,28,562081,520,542,544.6521317829457,783,547,535,-,-,-
"6675e7fdefb2f5d02e2c152f",0,1,1,27,"green blob, line, colony","polygon","",16406434,32,69,77.48789254188137,782,90,51,120841218,329,542,570.735317316003,4026,659,444,69,99.09503813232213,90,62,51,542,674.9465808159214,659,498,444,1176187,31,49,55.90773837817283,576,62,40,9961505,277,431,473.50057039642553,2984,526,371,-,-,-
"6675e7fdefb2f5d02e2c1530",0,1,1,27,"green blob, line, colony","polygon","",3681533,31,43,51.14589961239771,349,56,38,29675319,312,385,412.266000750198,1741,438,358,43,61.69135524538496,56,41,38,385,458.88000900495274,438,372,358,557891,30,39,42.89819300269127,215,43,37,4843118,304,365,372.40430603613993,1003,382,339,-,-,-
"6675e7fdefb2f5d02e2c1531",0,1,1,26,"green blob, line, colony","polygon","",13883217,15,62,68.54454115916127,440,81,46,112802051,146,530,556.9289039858203,2635,642,448,62,87.14119275787051,81,56,46,530,653.3175983027382,642,493,448,1108989,0,49,55.56613889167251,458,65,37,9560741,0,440,479.0430403848081,3401,573,379,-,-,-
"6675e7fdefb2f5d02e2c1532",0,1,1,26,"green blob, line, colony","polygon","",3125010,31,42,48.15857605177994,248,52,38,27566217,332,400,424.81456310679613,1435,450,375,42,56.87904489978726,52,40,38,400,467.71982420781546,450,389,375,471358,30,38,41.64307801042495,215,43,35,4375032,325,380,386.5210707659687,781,405,348,-,-,-
"6675e7fdefb2f5d02e2c1533",0,1,1,25,"green blob, line, colony","polygon","",12800827,17,61,66.52372093023256,613,77,47,114469394,159,570,594.8779732363258,3039,679,491,61,82.99663378591254,77,55,47,570,687.4956679918986,679,536,491,1102371,0,46,48.38780616276007,221,61,37,10895363,0,475,478.24435958212626,1144,586,418,-,-,-
"6675e7fdefb2f5d02e2c1534",0,1,1,25,"green blob, line, colony","polygon","",3323910,31,41,46.27016718404165,239,49,37,32566684,360,432,453.3413700460765,1246,475,407,41,53.47954005749281,49,39,37,432,492.49608798900135,475,421,407,583662,30,38,41.66335926904133,240,41,36,5992232,354,423,427.7415946891284,1018,445,392,-,-,-
"6675e7fdefb2f5d02e2c1535",0,1,1,24,"green blob, line, colony","polygon","",3398904,30,40,43.93221916320912,269,45,37,31285618,320,388,404.3793607093464,1431,419,363,40,49.86510739856802,45,39,37,388,441.17052505966586,419,377,363,569791,30,39,43.6353959258692,158,45,37,5114299,315,380,391.6602083014244,762,410,354,-,-,-
"6675e7fdefb2f5d02e2c1536",0,1,1,24,"green blob, line, colony","polygon","",11846134,31,60,67.34125017053981,940,79,47,96921143,321,515,550.9637943971986,5472,641,439,60,84.65061051324503,79,55,47,515,646.8897247516556,641,480,439,1252260,29,49,57.66000552537066,934,68,38,10853917,272,443,499.76595450778154,6166,594,376,-,-,-
"6675e7fdefb2f5d02e2c1537",0,1,1,23,"green blob, line, colony","polygon","",2961977,30,40,43.27528672656878,180,45,37,29227668,334,411,427.0241507779969,1659,444,386,40,48.38474856378374,45,39,37,411,461.95312295060467,444,401,386,517816,29,38,39.896448108482936,100,41,35,5184629,331,392,399.46290161029356,688,420,365,-,-,-
"6675e7fdefb2f5d02e2c1538",0,1,1,23,"green blob, line, colony","polygon","",11171097,32,57,61.773032664052955,336,73,44,101353247,370,532,560.4550240266311,1326,652,453,57,76.76878666065056,73,51,44,532,653.6738176299274,652,495,453,1100677,29,50,58.37586846990188,497,66,38,10017499,273,465,531.2913815963935,3342,612,402,-,-,-
"6675e7fdefb2f5d02e2c1539",0,1,1,22,"green blob, line, colony","polygon","",2591579,30,39,42.32393193101646,191,44,36,27670852,360,434,451.90181604389863,1592,471,408,39,47.449117480727445,44,38,36,434,489.6162752626723,471,424,408,464828,28,37,39.69496157130658,107,41,35,5025261,354,423,429.14269854824937,822,448,395,-,-,-
"6675e7fdefb2f5d02e2c153a",0,1,1,22,"green blob, line, colony","polygon","",9218593,15,54,59.42265496080858,545,69,42,89554567,156,546,577.2648966068482,2798,661,476,54,74.14424946616245,69,48,42,546,671.1611533276867,661,513,476,905922,6,45,48.25150466045273,297,59,37,9324978,59,493,496.66993342210384,1588,593,418,-,-,-
"6675e7fdefb2f5d02e2c153b",0,1,1,21,"green blob, line, colony","polygon","",2373903,31,41,44.65665268345906,260,47,38,24045077,360,434,452.3237269324103,1049,480,402,41,49.9316374131624,47,40,38,434,492.3164412524751,480,423,402,391279,31,39,39.59912964274871,81,41,36,4089647,358,410,413.8899908916102,715,437,387,-,-,-
"6675e7fdefb2f5d02e2c153c",0,1,1,21,"green blob, line, colony","polygon","",9711298,17,56,60.49446839259462,353,70,45,91656750,159,546,570.9562579423417,1794,655,479,56,73.63830453801793,70,51,45,546,656.7107782277247,655,514,479,1028142,8,47,53.18617764212922,927,63,40,9638824,77,476,498.6200403496974,2734,590.5,426,-,-,-
"6675e7fdefb2f5d02e2c153d",0,1,1,20,"green blob, line, colony","polygon","",2098958,31,42,44.74340772953039,137,47,39,21783925,372,449,464.36709940099337,1183,489,423,42,49.581852234071015,47,41,39,449,501.0934908076291,489,440,423,414194,30,39,39.15987520090763,86,41,36,4471317,364,419,422.73962371182756,773,448,396,-,-,-
"6675e7fdefb2f5d02e2c153e",0,1,1,20,"green blob, line, colony","polygon","",9842425,33,54,59.30243417485087,330,70,45,96944685,411,553,584.1096884979213,1661,670,491,54,71.69650026766595,70,50,45,553,668.1711389186296,670,522,491,1082935,31,52,58.33521870286576,253,70,42,10368250,298,511,558.5137901314372,1300,682,451,-,-,-
