"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy5 children,cy7 children,a594 children,cy3 children
"6790f6f57ddbe0f3a73646bf",0,2,3,1,"DAPI_DMout blob","polygon","",4,4,2,0
"6790f6f57ddbe0f3a73646c0",0,2,3,1,"DAPI_DMout blob","polygon","",1,6,9,1
"6790f6f57ddbe0f3a73646c1",0,2,3,1,"DAPI_DMout blob","polygon","",2,5,2,0
"6790f6f57ddbe0f3a73646c2",0,2,3,1,"DAPI_DMout blob","polygon","",5,6,2,0
"6790f6f57ddbe0f3a73646c3",0,2,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f57ddbe0f3a73646c4",0,2,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f57ddbe0f3a73646c5",0,2,3,1,"DAPI_DMout blob","polygon","",3,6,4,1
"6790f6f57ddbe0f3a73646c6",0,2,3,1,"DAPI_DMout blob","polygon","",2,1,2,0
"6790f6f57ddbe0f3a73646c7",0,2,3,1,"DAPI_DMout blob","polygon","",4,7,2,2
"6790f6f57ddbe0f3a73646c8",0,2,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f57ddbe0f3a73646c9",0,2,3,1,"DAPI_DMout blob","polygon","",5,16,0,1
"6790f6f57ddbe0f3a73646ca",0,2,3,1,"DAPI_DMout blob","polygon","",3,4,4,1
"6790f6f57ddbe0f3a73646cb",0,2,3,1,"DAPI_DMout blob","polygon","",4,2,0,1
"6790f6f57ddbe0f3a73646cc",0,2,3,1,"DAPI_DMout blob","polygon","",5,9,2,0
"6790f6f57ddbe0f3a73646cd",0,2,3,1,"DAPI_DMout blob","polygon","",1,4,0,0
"6790f6f57ddbe0f3a73646ce",0,2,3,1,"DAPI_DMout blob","polygon","",1,1,0,0
"6790f6f57ddbe0f3a73646cf",0,2,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f57ddbe0f3a73646d0",0,2,3,1,"DAPI_DMout blob","polygon","",3,6,1,0
"6790f6f57ddbe0f3a73646d1",0,2,3,1,"DAPI_DMout blob","polygon","",4,4,3,0
"6790f6f57ddbe0f3a73646d2",0,2,3,1,"DAPI_DMout blob","polygon","",0,4,0,0
"6790f6f57ddbe0f3a73646d3",0,2,3,1,"DAPI_DMout blob","polygon","",2,0,2,0
"6790f6f57ddbe0f3a73646d4",0,2,3,1,"DAPI_DMout blob","polygon","",8,3,1,0
"6790f6f57ddbe0f3a73646d5",0,2,3,1,"DAPI_DMout blob","polygon","",7,17,5,2
"6790f6f57ddbe0f3a73646d6",0,2,3,1,"DAPI_DMout blob","polygon","",4,9,2,0
"6790f6f57ddbe0f3a73646d7",0,2,3,1,"DAPI_DMout blob","polygon","",2,6,4,0
"6790f6f57ddbe0f3a73646d8",0,2,3,1,"DAPI_DMout blob","polygon","",6,2,1,0
"6790f6f57ddbe0f3a73646d9",0,2,3,1,"DAPI_DMout blob","polygon","",0,3,6,1
"6790f6f57ddbe0f3a73646da",0,2,3,1,"DAPI_DMout blob","polygon","",3,1,1,1
"6790f6f57ddbe0f3a73646db",0,2,3,1,"DAPI_DMout blob","polygon","",0,13,1,2
"6790f6f57ddbe0f3a73646dc",0,2,3,1,"DAPI_DMout blob","polygon","",3,7,8,0
"6790f6f57ddbe0f3a73646dd",0,2,3,1,"DAPI_DMout blob","polygon","",2,5,5,0
"6790f6f57ddbe0f3a73646de",0,2,3,1,"DAPI_DMout blob","polygon","",1,0,0,0
"6790f6f57ddbe0f3a73646df",0,2,3,1,"DAPI_DMout blob","polygon","",4,8,5,0
"6790f6f57ddbe0f3a73646e0",0,2,3,1,"DAPI_DMout blob","polygon","",4,7,0,1
"6790f6f57ddbe0f3a73646e1",0,2,3,1,"DAPI_DMout blob","polygon","",4,3,6,1
"6790f6f57ddbe0f3a73646e2",0,2,3,1,"DAPI_DMout blob","polygon","",4,14,17,0
"6790f6f57ddbe0f3a73646e3",0,2,3,1,"DAPI_DMout blob","polygon","",2,0,3,0
"6790f6f57ddbe0f3a73646e4",0,2,3,1,"DAPI_DMout blob","polygon","",2,2,34,4
"6790f6f57ddbe0f3a73646e5",0,2,3,1,"DAPI_DMout blob","polygon","",0,4,8,0
"6790f6f57ddbe0f3a73646e6",0,2,3,1,"DAPI_DMout blob","polygon","",4,5,5,2
"6790f6f57ddbe0f3a73646e7",0,2,3,1,"DAPI_DMout blob","polygon","",2,3,0,0
"6790f6f57ddbe0f3a73646e8",0,2,3,1,"DAPI_DMout blob","polygon","",3,10,0,0
"6790f6f57ddbe0f3a73646e9",0,2,3,1,"DAPI_DMout blob","polygon","",0,5,2,0
"6790f6f57ddbe0f3a73646ea",0,2,3,1,"DAPI_DMout blob","polygon","",2,2,8,2
"6790f6f57ddbe0f3a73646eb",0,2,3,1,"DAPI_DMout blob","polygon","",0,1,11,0
"6790f6f57ddbe0f3a73646ec",0,2,3,1,"DAPI_DMout blob","polygon","",15,2,15,0
"6790f6f57ddbe0f3a73646ed",0,2,3,1,"DAPI_DMout blob","polygon","",2,3,0,0
"6790f6f57ddbe0f3a73646ee",0,2,3,1,"DAPI_DMout blob","polygon","",0,5,0,1
"6790f6f57ddbe0f3a73646ef",0,2,3,1,"DAPI_DMout blob","polygon","",2,4,8,0
"6790f6f57ddbe0f3a73646f0",0,2,3,1,"DAPI_DMout blob","polygon","",1,10,0,0
"6790f6f57ddbe0f3a73646f1",0,2,3,1,"DAPI_DMout blob","polygon","",3,14,7,1
"6790f6f57ddbe0f3a73646f2",0,2,3,1,"DAPI_DMout blob","polygon","",0,0,11,1
"6790f6f57ddbe0f3a73646f3",0,2,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f57ddbe0f3a73646f4",0,2,3,1,"DAPI_DMout blob","polygon","",3,4,0,1
"6790f6f57ddbe0f3a73646f5",0,2,3,1,"DAPI_DMout blob","polygon","",13,1,52,0
"6790f6f57ddbe0f3a73646f6",0,2,3,1,"DAPI_DMout blob","polygon","",3,3,2,0
"6790f6f57ddbe0f3a73646f7",0,2,3,1,"DAPI_DMout blob","polygon","",1,11,0,0
"6790f6f57ddbe0f3a73646f8",0,2,3,1,"DAPI_DMout blob","polygon","",1,0,3,0
"6790f6f57ddbe0f3a73646f9",0,2,3,1,"DAPI_DMout blob","polygon","",1,2,4,0
"6790f6f57ddbe0f3a73646fa",0,2,3,1,"DAPI_DMout blob","polygon","",3,5,4,0
"6790f6f57ddbe0f3a73646fb",0,2,3,1,"DAPI_DMout blob","polygon","",6,2,22,0
"6790f6f57ddbe0f3a73646fc",0,2,3,1,"DAPI_DMout blob","polygon","",0,0,5,0
"6790f6f57ddbe0f3a73646fd",0,2,3,1,"DAPI_DMout blob","polygon","",1,2,16,0
"6790f6f57ddbe0f3a73646fe",0,2,3,1,"DAPI_DMout blob","polygon","",7,0,9,1
"6790f6f57ddbe0f3a73646ff",0,2,3,1,"DAPI_DMout blob","polygon","",1,4,1,1
"6790f6f57ddbe0f3a7364700",0,2,3,1,"DAPI_DMout blob","polygon","",2,0,3,0
"6790f6f57ddbe0f3a7364701",0,2,3,1,"DAPI_DMout blob","polygon","",2,4,0,0
"6790f6f57ddbe0f3a7364702",0,2,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647ab",0,3,3,1,"DAPI_DMout blob","polygon","",10,3,9,0
"6790f6f67ddbe0f3a73647ac",0,3,3,1,"DAPI_DMout blob","polygon","",2,2,2,1
"6790f6f67ddbe0f3a73647ad",0,3,3,1,"DAPI_DMout blob","polygon","",7,2,8,2
"6790f6f67ddbe0f3a73647ae",0,3,3,1,"DAPI_DMout blob","polygon","",8,10,9,1
"6790f6f67ddbe0f3a73647af",0,3,3,1,"DAPI_DMout blob","polygon","",7,5,8,4
"6790f6f67ddbe0f3a73647b0",0,3,3,1,"DAPI_DMout blob","polygon","",11,0,3,1
"6790f6f67ddbe0f3a73647b1",0,3,3,1,"DAPI_DMout blob","polygon","",1,0,3,0
"6790f6f67ddbe0f3a73647b2",0,3,3,1,"DAPI_DMout blob","polygon","",13,2,9,0
"6790f6f67ddbe0f3a73647b3",0,3,3,1,"DAPI_DMout blob","polygon","",9,4,0,1
"6790f6f67ddbe0f3a73647b4",0,3,3,1,"DAPI_DMout blob","polygon","",4,5,0,0
"6790f6f67ddbe0f3a73647b5",0,3,3,1,"DAPI_DMout blob","polygon","",12,7,19,1
"6790f6f67ddbe0f3a73647b6",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,1,0
"6790f6f67ddbe0f3a73647b7",0,3,3,1,"DAPI_DMout blob","polygon","",2,4,2,0
"6790f6f67ddbe0f3a73647b8",0,3,3,1,"DAPI_DMout blob","polygon","",14,11,41,1
"6790f6f67ddbe0f3a73647b9",0,3,3,1,"DAPI_DMout blob","polygon","",2,1,1,0
"6790f6f67ddbe0f3a73647ba",0,3,3,1,"DAPI_DMout blob","polygon","",1,3,0,0
"6790f6f67ddbe0f3a73647bb",0,3,3,1,"DAPI_DMout blob","polygon","",7,3,0,2
"6790f6f67ddbe0f3a73647bc",0,3,3,1,"DAPI_DMout blob","polygon","",2,7,1,0
"6790f6f67ddbe0f3a73647bd",0,3,3,1,"DAPI_DMout blob","polygon","",1,5,1,2
"6790f6f67ddbe0f3a73647be",0,3,3,1,"DAPI_DMout blob","polygon","",16,17,24,0
"6790f6f67ddbe0f3a73647bf",0,3,3,1,"DAPI_DMout blob","polygon","",10,7,6,0
"6790f6f67ddbe0f3a73647c0",0,3,3,1,"DAPI_DMout blob","polygon","",2,3,0,0
"6790f6f67ddbe0f3a73647c1",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647c2",0,3,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f67ddbe0f3a73647c3",0,3,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f67ddbe0f3a73647c4",0,3,3,1,"DAPI_DMout blob","polygon","",21,5,50,1
"6790f6f67ddbe0f3a73647c5",0,3,3,1,"DAPI_DMout blob","polygon","",1,11,1,0
"6790f6f67ddbe0f3a73647c6",0,3,3,1,"DAPI_DMout blob","polygon","",3,15,0,2
"6790f6f67ddbe0f3a73647c7",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,1
"6790f6f67ddbe0f3a73647c8",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,0
"6790f6f67ddbe0f3a73647c9",0,3,3,1,"DAPI_DMout blob","polygon","",2,15,7,4
"6790f6f67ddbe0f3a73647ca",0,3,3,1,"DAPI_DMout blob","polygon","",1,11,0,1
"6790f6f67ddbe0f3a73647cb",0,3,3,1,"DAPI_DMout blob","polygon","",1,6,1,1
"6790f6f67ddbe0f3a73647cc",0,3,3,1,"DAPI_DMout blob","polygon","",1,4,0,0
"6790f6f67ddbe0f3a73647cd",0,3,3,1,"DAPI_DMout blob","polygon","",2,6,1,0
"6790f6f67ddbe0f3a73647ce",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647cf",0,3,3,1,"DAPI_DMout blob","polygon","",1,8,0,0
"6790f6f67ddbe0f3a73647d0",0,3,3,1,"DAPI_DMout blob","polygon","",0,8,2,0
"6790f6f67ddbe0f3a73647d1",0,3,3,1,"DAPI_DMout blob","polygon","",0,9,0,0
"6790f6f67ddbe0f3a73647d2",0,3,3,1,"DAPI_DMout blob","polygon","",1,2,0,0
"6790f6f67ddbe0f3a73647d3",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,1
"6790f6f67ddbe0f3a73647d4",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a73647d5",0,3,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f67ddbe0f3a73647d6",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a73647d7",0,3,3,1,"DAPI_DMout blob","polygon","",4,0,1,3
"6790f6f67ddbe0f3a73647d8",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,1
"6790f6f67ddbe0f3a73647d9",0,3,3,1,"DAPI_DMout blob","polygon","",1,5,0,0
"6790f6f67ddbe0f3a73647da",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,0
"6790f6f67ddbe0f3a73647db",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647dc",0,3,3,1,"DAPI_DMout blob","polygon","",4,5,1,0
"6790f6f67ddbe0f3a73647dd",0,3,3,1,"DAPI_DMout blob","polygon","",3,12,0,1
"6790f6f67ddbe0f3a73647de",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647df",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a73647e0",0,3,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f67ddbe0f3a73647e1",0,3,3,1,"DAPI_DMout blob","polygon","",0,4,0,0
"6790f6f67ddbe0f3a73647e2",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a73647e3",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,1
"6790f6f67ddbe0f3a73647e4",0,3,3,1,"DAPI_DMout blob","polygon","",1,1,0,0
"6790f6f67ddbe0f3a73647e5",0,3,3,1,"DAPI_DMout blob","polygon","",1,2,0,0
"6790f6f67ddbe0f3a73647e6",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,1
"6790f6f67ddbe0f3a73647e7",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a73647e8",0,3,3,1,"DAPI_DMout blob","polygon","",3,11,0,0
"6790f6f67ddbe0f3a73647e9",0,3,3,1,"DAPI_DMout blob","polygon","",1,1,0,0
"6790f6f67ddbe0f3a73647ea",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647eb",0,3,3,1,"DAPI_DMout blob","polygon","",1,3,1,0
"6790f6f67ddbe0f3a73647ec",0,3,3,1,"DAPI_DMout blob","polygon","",1,3,0,0
"6790f6f67ddbe0f3a73647ed",0,3,3,1,"DAPI_DMout blob","polygon","",10,7,1,2
"6790f6f67ddbe0f3a73647ee",0,3,3,1,"DAPI_DMout blob","polygon","",5,16,0,1
"6790f6f67ddbe0f3a73647ef",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647f0",0,3,3,1,"DAPI_DMout blob","polygon","",0,4,0,0
"6790f6f67ddbe0f3a73647f1",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647f2",0,3,3,1,"DAPI_DMout blob","polygon","",1,3,0,0
"6790f6f67ddbe0f3a73647f3",0,3,3,1,"DAPI_DMout blob","polygon","",1,7,0,0
"6790f6f67ddbe0f3a73647f4",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647f5",0,3,3,1,"DAPI_DMout blob","polygon","",4,4,0,2
"6790f6f67ddbe0f3a73647f6",0,3,3,1,"DAPI_DMout blob","polygon","",5,5,1,0
"6790f6f67ddbe0f3a73647f7",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a73647f8",0,3,3,1,"DAPI_DMout blob","polygon","",6,13,0,1
"6790f6f67ddbe0f3a73647f9",0,3,3,1,"DAPI_DMout blob","polygon","",1,3,1,1
"6790f6f67ddbe0f3a73647fa",0,3,3,1,"DAPI_DMout blob","polygon","",0,2,1,1
"6790f6f67ddbe0f3a73647fb",0,3,3,1,"DAPI_DMout blob","polygon","",2,2,1,0
"6790f6f67ddbe0f3a73647fc",0,3,3,1,"DAPI_DMout blob","polygon","",2,8,0,0
"6790f6f67ddbe0f3a73647fd",0,3,3,1,"DAPI_DMout blob","polygon","",1,1,0,0
"6790f6f67ddbe0f3a73647fe",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a73647ff",0,3,3,1,"DAPI_DMout blob","polygon","",1,6,0,0
"6790f6f67ddbe0f3a7364800",0,3,3,1,"DAPI_DMout blob","polygon","",2,1,1,0
"6790f6f67ddbe0f3a7364801",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,0
"6790f6f67ddbe0f3a7364802",0,3,3,1,"DAPI_DMout blob","polygon","",1,5,1,0
"6790f6f67ddbe0f3a7364803",0,3,3,1,"DAPI_DMout blob","polygon","",0,4,0,1
"6790f6f67ddbe0f3a7364804",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,0
"6790f6f67ddbe0f3a7364805",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a7364806",0,3,3,1,"DAPI_DMout blob","polygon","",0,6,0,0
"6790f6f67ddbe0f3a7364807",0,3,3,1,"DAPI_DMout blob","polygon","",2,0,0,0
"6790f6f67ddbe0f3a7364808",0,3,3,1,"DAPI_DMout blob","polygon","",0,3,3,1
"6790f6f67ddbe0f3a7364809",0,3,3,1,"DAPI_DMout blob","polygon","",1,4,0,0
"6790f6f67ddbe0f3a736480a",0,3,3,1,"DAPI_DMout blob","polygon","",1,2,0,0
"6790f6f67ddbe0f3a736480b",0,3,3,1,"DAPI_DMout blob","polygon","",2,11,1,0
"6790f6f67ddbe0f3a736480c",0,3,3,1,"DAPI_DMout blob","polygon","",1,1,1,0
"6790f6f67ddbe0f3a736480d",0,3,3,1,"DAPI_DMout blob","polygon","",0,8,0,0
"6790f6f67ddbe0f3a736480e",0,3,3,1,"DAPI_DMout blob","polygon","",2,1,0,0
"6790f6f67ddbe0f3a736480f",0,3,3,1,"DAPI_DMout blob","polygon","",2,1,1,1
"6790f6f67ddbe0f3a7364810",0,3,3,1,"DAPI_DMout blob","polygon","",2,5,0,0
"6790f6f67ddbe0f3a7364811",0,3,3,1,"DAPI_DMout blob","polygon","",1,3,0,0
"6790f6f67ddbe0f3a7364812",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f67ddbe0f3a7364813",0,3,3,1,"DAPI_DMout blob","polygon","",0,5,0,0
"6790f6f67ddbe0f3a7364814",0,3,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f67ddbe0f3a7364815",0,3,3,1,"DAPI_DMout blob","polygon","",2,6,2,0
"6790f6f67ddbe0f3a7364816",0,3,3,1,"DAPI_DMout blob","polygon","",1,2,0,1
"6790f6f67ddbe0f3a7364817",0,3,3,1,"DAPI_DMout blob","polygon","",2,18,3,0
"6790f6f67ddbe0f3a7364818",0,3,3,1,"DAPI_DMout blob","polygon","",0,2,2,1
"6790f6f67ddbe0f3a7364819",0,3,3,1,"DAPI_DMout blob","polygon","",2,4,0,0
"6790f6f67ddbe0f3a736481a",0,3,3,1,"DAPI_DMout blob","polygon","",1,6,3,0
"6790f6f67ddbe0f3a736481b",0,3,3,1,"DAPI_DMout blob","polygon","",6,13,0,0
"6790f6f67ddbe0f3a736481c",0,3,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f67ddbe0f3a736481d",0,3,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f67ddbe0f3a736481e",0,3,3,1,"DAPI_DMout blob","polygon","",1,2,0,0
"6790f6f67ddbe0f3a736481f",0,3,3,1,"DAPI_DMout blob","polygon","",2,2,0,0
"6790f6f67ddbe0f3a7364820",0,3,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f77ddbe0f3a7364899",0,4,3,1,"DAPI_DMout blob","polygon","",3,0,0,0
"6790f6f77ddbe0f3a736489a",0,4,3,1,"DAPI_DMout blob","polygon","",7,1,1,1
"6790f6f77ddbe0f3a736489b",0,4,3,1,"DAPI_DMout blob","polygon","",6,4,2,4
"6790f6f77ddbe0f3a736489c",0,4,3,1,"DAPI_DMout blob","polygon","",3,4,0,0
"6790f6f77ddbe0f3a73648a3",0,5,3,1,"DAPI_DMout blob","polygon","",7,2,0,0
"6790f6f77ddbe0f3a73648a4",0,5,3,1,"DAPI_DMout blob","polygon","",2,0,21,0
"6790f6f77ddbe0f3a73648a5",0,5,3,1,"DAPI_DMout blob","polygon","",4,0,0,0
"6790f6f77ddbe0f3a73648a6",0,5,3,1,"DAPI_DMout blob","polygon","",1,3,0,0
"6790f6f77ddbe0f3a73648a7",0,5,3,1,"DAPI_DMout blob","polygon","",1,1,0,0
"6790f6f77ddbe0f3a73648a8",0,5,3,1,"DAPI_DMout blob","polygon","",6,7,1,0
"6790f6f77ddbe0f3a73648a9",0,5,3,1,"DAPI_DMout blob","polygon","",9,2,2,0
"6790f6f77ddbe0f3a73648aa",0,5,3,1,"DAPI_DMout blob","polygon","",3,3,0,0
"6790f6f77ddbe0f3a73648ab",0,5,3,1,"DAPI_DMout blob","polygon","",6,3,22,2
"6790f6f77ddbe0f3a73648ac",0,5,3,1,"DAPI_DMout blob","polygon","",5,5,2,0
"6790f6f77ddbe0f3a73648ad",0,5,3,1,"DAPI_DMout blob","polygon","",6,3,5,1
"6790f6f77ddbe0f3a73648ae",0,5,3,1,"DAPI_DMout blob","polygon","",4,5,9,0
"6790f6f77ddbe0f3a73648af",0,5,3,1,"DAPI_DMout blob","polygon","",4,0,4,1
"6790f6f77ddbe0f3a73648b0",0,5,3,1,"DAPI_DMout blob","polygon","",3,0,1,0
"6790f6f77ddbe0f3a73648b1",0,5,3,1,"DAPI_DMout blob","polygon","",5,3,1,1
"6790f6f77ddbe0f3a73648b2",0,5,3,1,"DAPI_DMout blob","polygon","",3,1,1,1
"6790f6f77ddbe0f3a73648b3",0,5,3,1,"DAPI_DMout blob","polygon","",7,1,2,1
"6790f6f77ddbe0f3a73648b4",0,5,3,1,"DAPI_DMout blob","polygon","",1,0,3,0
"6790f6f77ddbe0f3a73648b5",0,5,3,1,"DAPI_DMout blob","polygon","",4,3,4,0
"6790f6f77ddbe0f3a73648b6",0,5,3,1,"DAPI_DMout blob","polygon","",7,2,1,0
"6790f6f77ddbe0f3a73648b7",0,5,3,1,"DAPI_DMout blob","polygon","",1,0,0,0
"6790f6f77ddbe0f3a73648b8",0,5,3,1,"DAPI_DMout blob","polygon","",7,1,0,0
"6790f6f77ddbe0f3a73648b9",0,5,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f97ddbe0f3a73648d3",0,7,3,1,"DAPI_DMout blob","polygon","",7,6,9,2
"6790f6f97ddbe0f3a73648d4",0,7,3,1,"DAPI_DMout blob","polygon","",3,1,0,0
"6790f6f97ddbe0f3a73648d5",0,7,3,1,"DAPI_DMout blob","polygon","",5,6,9,0
"6790f6f97ddbe0f3a73648d6",0,7,3,1,"DAPI_DMout blob","polygon","",11,5,8,0
"6790f6f97ddbe0f3a73648d7",0,7,3,1,"DAPI_DMout blob","polygon","",1,5,0,0
"6790f6f97ddbe0f3a73648d8",0,7,3,1,"DAPI_DMout blob","polygon","",0,1,1,0
"6790f6f97ddbe0f3a73648d9",0,7,3,1,"DAPI_DMout blob","polygon","",3,1,0,1
"6790f6f97ddbe0f3a73648da",0,7,3,1,"DAPI_DMout blob","polygon","",3,6,2,0
"6790f6f97ddbe0f3a73648db",0,7,3,1,"DAPI_DMout blob","polygon","",6,3,0,0
"6790f6f97ddbe0f3a73648dc",0,7,3,1,"DAPI_DMout blob","polygon","",1,4,0,0
"6790f6f97ddbe0f3a73648dd",0,7,3,1,"DAPI_DMout blob","polygon","",4,7,0,0
"6790f6f97ddbe0f3a73648de",0,7,3,1,"DAPI_DMout blob","polygon","",18,4,6,1
"6790f6f97ddbe0f3a73648df",0,7,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f97ddbe0f3a73648e0",0,7,3,1,"DAPI_DMout blob","polygon","",1,5,0,0
"6790f6f97ddbe0f3a73648e1",0,7,3,1,"DAPI_DMout blob","polygon","",0,4,0,0
"6790f6f97ddbe0f3a73648e2",0,7,3,1,"DAPI_DMout blob","polygon","",0,3,1,1
"6790f6f97ddbe0f3a73648e3",0,7,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f97ddbe0f3a73648e4",0,7,3,1,"DAPI_DMout blob","polygon","",0,1,0,1
"6790f6f97ddbe0f3a73648e5",0,7,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f97ddbe0f3a73648e6",0,7,3,1,"DAPI_DMout blob","polygon","",4,4,0,0
"6790f6f97ddbe0f3a73648e7",0,7,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f97ddbe0f3a73648e8",0,7,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f97ddbe0f3a73648e9",0,7,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f97ddbe0f3a73648ea",0,7,3,1,"DAPI_DMout blob","polygon","",8,8,3,1
"6790f6f97ddbe0f3a73648eb",0,7,3,1,"DAPI_DMout blob","polygon","",1,6,0,1
"6790f6f97ddbe0f3a73648ec",0,7,3,1,"DAPI_DMout blob","polygon","",0,2,4,0
"6790f6f97ddbe0f3a73648ed",0,7,3,1,"DAPI_DMout blob","polygon","",1,1,0,0
"6790f6f97ddbe0f3a73648ee",0,7,3,1,"DAPI_DMout blob","polygon","",1,0,0,1
"6790f6f97ddbe0f3a73648ef",0,7,3,1,"DAPI_DMout blob","polygon","",0,4,5,0
"6790f6f97ddbe0f3a73648f0",0,7,3,1,"DAPI_DMout blob","polygon","",0,11,2,0
"6790f6f97ddbe0f3a73648f1",0,7,3,1,"DAPI_DMout blob","polygon","",0,2,3,0
"6790f6f97ddbe0f3a73648f2",0,7,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f97ddbe0f3a73648f3",0,7,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f97ddbe0f3a73648f4",0,7,3,1,"DAPI_DMout blob","polygon","",1,2,0,0
"6790f6f97ddbe0f3a73648f5",0,7,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f97ddbe0f3a73648f6",0,7,3,1,"DAPI_DMout blob","polygon","",0,4,0,0
"6790f6f97ddbe0f3a73648f7",0,7,3,1,"DAPI_DMout blob","polygon","",3,4,0,1
"6790f6f97ddbe0f3a73648f8",0,7,3,1,"DAPI_DMout blob","polygon","",0,3,0,0
"6790f6f97ddbe0f3a73648f9",0,7,3,1,"DAPI_DMout blob","polygon","",0,1,0,0
"6790f6f97ddbe0f3a73648fa",0,7,3,1,"DAPI_DMout blob","polygon","",2,3,0,0
"6790f6f97ddbe0f3a73648fb",0,7,3,1,"DAPI_DMout blob","polygon","",0,0,0,0
"6790f6f97ddbe0f3a73648fc",0,7,3,1,"DAPI_DMout blob","polygon","",0,2,0,0
"6790f6f97ddbe0f3a73648fd",0,7,3,1,"DAPI_DMout blob","polygon","",1,9,0,0
"6790f6f97ddbe0f3a73648fe",0,7,3,1,"DAPI_DMout blob","polygon","",3,5,0,0
"6790f6f97ddbe0f3a73648ff",0,7,3,1,"DAPI_DMout blob","polygon","",2,2,0,0
"6790f6f97ddbe0f3a7364900",0,7,3,1,"DAPI_DMout blob","polygon","",7,14,1,0
"6790f6f97ddbe0f3a7364901",0,7,3,1,"DAPI_DMout blob","polygon","",1,6,1,0
"6790f6f97ddbe0f3a7364902",0,7,3,1,"DAPI_DMout blob","polygon","",1,8,1,0
"6790f6f97ddbe0f3a7364903",0,7,3,1,"DAPI_DMout blob","polygon","",7,10,6,0
"6790f6f97ddbe0f3a7364904",0,7,3,1,"DAPI_DMout blob","polygon","",1,4,0,0
"6790f6f97ddbe0f3a7364905",0,7,3,1,"DAPI_DMout blob","polygon","",0,4,0,0
